stalemate	wordnet	noun	drawing position in chess: any of a player's possible moves would place his king in check
stalemate	wordnet	noun	a situation in which no progress can be made or no advancement is possible
preponderance	ahd-legacy	noun	Superiority in weight, force, importance, or influence.
preponderance	wiktionary	noun	Excess or superiority of weight, influence, or power, etc.; an outweighing.
preponderance	wiktionary	noun	The excess of weight of that part of a cannon behind the trunnions over that in front of them.
preponderance	wiktionary	noun	The greater portion of the weight.
preponderance	wiktionary	noun	The majority.
preponderance	gcide	noun	The quality or state of being preponderant; superiority or excess of weight, influence, or power, etc.; an outweighing.
preponderance	gcide	noun	The excess of weight of that part of a canon behind the trunnions over that in front of them.
preponderance	century	noun	The state or quality of preponderating or outweighing; superiority in weight: as, preponderance of metal.
preponderance	century	noun	Superiority in force, influence, quantity, or number; predominance.
preponderance	century	noun	In gunnery, the excess of weight of that part of a gun which is to the rear of the trunnions over that in front of them.
preponderance	wordnet	noun	exceeding in heaviness; having greater weight
preponderance	wordnet	noun	a superiority in numbers or amount
preponderance	wordnet	noun	superiority in power or influence
clipping	ahd-legacy	noun	Something cut off or out, especially an item clipped from a newspaper or magazine.
clipping	ahd-legacy	noun	See clipped form.
clipping	wiktionary	verb	Present participle of clip.
clipping	wiktionary	noun	A piece of something removed by clipping.
clipping	wiktionary	noun	An article clipped from a newspaper.
clipping	wiktionary	noun	A short form (of a word).
clipping	gcide	noun	The act of embracing.
clipping	gcide	noun	The act of cutting off, curtailing, or diminishing; the practice of clipping the edges of coins.
clipping	gcide	noun	That which is clipped off or out of something; a piece separated by clipping.
clipping	gcide	noun	The act of hitting a player from behind, for the purpose of blocking. It is illegal in football because it can lead to injury to the blocked player, who cannot anticipate the action. A penalty of 10 yards or more may be assessed against the team of the offending player.
clipping	century	noun	The act of embracing.
clipping	century	noun	The act of cutting or shearing off.
clipping	century	noun	A sheep-shearing.
clipping	century	noun	That which is clipped off or out; a piece separated by clipping: as, tailors' clippings; a newspaper clipping.
clipping	wordnet	noun	cutting down to the desired size or shape
clipping	wordnet	noun	the act of clipping or snipping
clipping	wordnet	noun	an excerpt cut from a newspaper or magazine
palate	ahd-legacy	noun	The roof of the mouth in vertebrates having a complete or partial separation of the oral and nasal cavities and consisting of the hard palate and the soft palate.
palate	ahd-legacy	noun	Botany   The projecting part on the lower lip of a bilabiate corolla that closes the throat, as in a snapdragon.
palate	ahd-legacy	noun	The sense of taste:  delicacies pleasing to the most refined palate. 
palate	wiktionary	noun	The roof of the mouth; the uraniscus.
palate	wiktionary	noun	The sense of taste.
palate	gcide	noun	The roof of the mouth.
palate	gcide	noun	Relish; taste; liking; -- a sense originating in the mistaken notion that the palate is the organ of taste.
palate	gcide	noun	Mental relish; intellectual taste.
palate	gcide	noun	A projection in the throat of such flowers as the snapdragon.
palate	gcide	verb-transitive	To perceive by the taste.
palate	century	noun	The roof of the mouth and floor of the nose; the parts, collectively considered, which separate the oral from the nasal cavity.
palate	century	noun	Taste; relish: from the idea that the palate is the organ of taste.
palate	century	noun	The power of relishing mentally; intellectual taste.
palate	century	noun	In botany, the projection of the lower lip of a personate corolla, more or less completely closing the throat, as in Linaria and Antirrhinum.
palate	century	noun	In entomology, the epipharynx, a fleshy lobe beneath the labrum.
palate	wordnet	noun	the upper surface of the mouth that separates the oral and nasal cavities
supposition	ahd-legacy	noun	The act of supposing.
supposition	ahd-legacy	noun	Something supposed; an assumption.
supposition	wiktionary	noun	Something that is supposed; an assumption made to account for known facts, conjecture
supposition	wiktionary	noun	The act or an instance of supposing
supposition	gcide	noun	The act of supposing, laying down, imagining, or considering as true or existing, what is known not to be true, or what is not proved.
supposition	gcide	noun	That which is supposed; hypothesis; conjecture; surmise; opinion or belief without sufficient evidence.
supposition	century	noun	The act and mental result of hypothetical inference; that act of mind by which a likelihood is admitted in a proposition on account of the truth of its consequences; a presumption.
supposition	century	noun	The act and mental result of formulating a proposition, without reference to its truth or falsity, for the sake of tracing out its consequences; a hypothesis.
supposition	century	noun	In logic, the way in which a name is to be understood in a given proposition, in reference to its standing for an object of this or that class.
supposition	century	noun	Substitution.
supposition	century	noun	See the adjectives.
supposition	wordnet	noun	a message expressing an opinion based on incomplete evidence
supposition	wordnet	noun	a hypothesis that is taken for granted
supposition	wordnet	noun	the cognitive process of supposing
shilling	ahd-legacy	noun	A coin used in the United Kingdom, worth one twentieth of a pound, 5 new pence, or 12 old pence prior to 1971.
shilling	ahd-legacy	noun	See Table at currency.
shilling	ahd-legacy	noun	Printing   A virgule.
shilling	wiktionary	noun	A coin formerly used in the United Kingdom, Ireland, Malta, Australia, New Zealand and many other Commonwealth countries.
shilling	wiktionary	noun	The currency of Kenya, Somalia, Tanzania and Uganda.
shilling	wiktionary	noun	A currency in the United States, differing in value between states.
shilling	wiktionary	noun	The Spanish real, formerly having the value of one eighth of a dollar.
shilling	wiktionary	verb	Present participle of shill.
shilling	gcide	noun	A silver coin, and money of account, of Great Britain and its dependencies, equal to twelve pence, or the twentieth part of a pound, equivalent to about twenty-four cents of the United States currency.
shilling	gcide	noun	In the United States, a denomination of money, differing in value in different States. It is not now legally recognized.
shilling	gcide	noun	The Spanish real, of the value of one eight of a dollar, or 12� cets; -- formerly so called in New York and some other States. See Note under 2.
shilling	century	noun	A coin or money of account, of varying value, in use among the Anglo-Saxons and other Teutonic peoples.
shilling	century	noun	An English silver coin, first issued by Henry VII., in whose reign it weighed 144 grains.
shilling	century	noun	In archery, a measure of weight for arrows, equal to the weight of a new (British) silver shilling: as, a 4s. 6d. arrow.
shilling	wordnet	noun	the basic unit of money in Tanzania; equal to 100 cents
shilling	wordnet	noun	the basic unit of money in Kenya; equal to 100 cents
shilling	wordnet	noun	an English coin worth one twentieth of a pound
shilling	wordnet	noun	the basic unit of money in Somalia; equal to 100 cents
shilling	wordnet	noun	a former monetary unit in Great Britain
shilling	wordnet	noun	the basic unit of money in Uganda; equal to 100 cents
warehouse	ahd-legacy	noun	A place in which goods or merchandise are stored; a storehouse.
warehouse	ahd-legacy	noun	A large, usually wholesale shop.
warehouse	ahd-legacy	verb-transitive	To place or store in a warehouse, especially in a bonded or government warehouse.
warehouse	ahd-legacy	verb-transitive	To institutionalize (people) in usually deficient housing and in conditions in which medical, educational, psychiatric, and social services are below par or absent: "has felt forced to warehouse hundreds of children in temporary shelters”  ( Justine Wise Polier). 
warehouse	wiktionary	noun	A place for storing large amounts of products (wares). In logistics, a place where products go to from the manufacturer before going to the retailer.
warehouse	wiktionary	verb	To store, as in a warehouse.
warehouse	wiktionary	verb	To confine people to institutions for long-term periods.
warehouse	gcide	noun	A storehouse for wares, or goods.
warehouse	gcide	verb-transitive	To deposit or secure in a warehouse.
warehouse	gcide	verb-transitive	To place in the warehouse of the government or customhouse stores, to be kept until duties are paid.
warehouse	century	noun	A house in which wares or goods are kept; a storehouse.
warehouse	century	noun	Specifically— A store in which goods are placed for safe-keeping; a building for the temporary deposit of goods for a compensation.
warehouse	century	noun	A building for storing imported goods on which customs ducs have not been paid.
warehouse	century	noun	A store for the sale of goods at wholesale; also, often, a large retail establishment.
warehouse	century	noun	See the adjectives.
warehouse	wordnet	noun	a storehouse for goods and merchandise
warehouse	wordnet	verb	store in a warehouse
appointee	ahd-legacy	noun	One who is appointed to an office or position.
appointee	ahd-legacy	noun	Law   One to whom a power of appointment of property is granted.
appointee	wiktionary	noun	a person who is appointed
appointee	gcide	noun	A person appointed.
appointee	gcide	noun	A person in whose favor a power of appointment is executed.
appointee	century	noun	A person appointed.
appointee	century	noun	In law, the person who benefits by the execution of a power of appointment. See appoint, 5.
appointee	wordnet	noun	an official who is appointed
appointee	wordnet	noun	a person who is appointed to a job or position
physics	ahd-legacy	noun	The science of matter and energy and of interactions between the two, grouped in traditional fields such as acoustics, optics, mechanics, thermodynamics, and electromagnetism, as well as in modern extensions including atomic and nuclear physics, cryogenics, solid-state physics, particle physics, and plasma physics.
physics	ahd-legacy	noun	Physical properties, interactions, processes, or laws:  the physics of supersonic flight. 
physics	ahd-legacy	noun	Archaic   The study of the natural or material world and phenomena; natural philosophy.
physics	wiktionary	noun	The branch of science concerned with the study of properties and interactions of space, time, matter and energy.
physics	wiktionary	noun	Of or pertaining to the physical aspects of a phenomenon or a system, especially those studied in physics.
physics	wiktionary	noun	Plural form of physic.
physics	wiktionary	verb	Third-person singular simple present indicative form of physic.
physics	gcide	noun	The science of nature, or of natural objects; that branch of science which treats of the laws and properties of matter, and the forces acting upon it; especially, that department of natural science which treats of the causes (as gravitation, heat, light, magnetism, electricity, etc.) that modify the general properties of bodies; natural philosophy.
physics	century	noun	Natural philosophy; experimental philosophy; the science of the principles operative in inorganic nature; the science of forces or forms of energy. ; ;
physics	wordnet	noun	the physical properties, phenomena, and laws of something
physics	wordnet	noun	the science of matter and energy and their interactions
client	ahd-legacy	noun	The party for which professional services are rendered, as by an attorney.
client	ahd-legacy	noun	A customer or patron:  clients of the hotel. 
client	ahd-legacy	noun	A person using the services of a social services agency.
client	ahd-legacy	noun	One that depends on the protection of another.
client	ahd-legacy	noun	A client state.
client	ahd-legacy	noun	Computer Science   A computer or program that can download files for manipulation, run applications, or request application-based services from a file server.
client	wiktionary	noun	A customer, a buyer or receiver of goods or services.
client	wiktionary	noun	The role of a computer application or system that requests and/or consumes the services provided by another having the role of server.
client	wiktionary	noun	Person who receives help or advice from a professional person (ex. a lawyer, an accountant, a social worker, a psychiatrist, etc).
client	wiktionary	noun	A person who employs or retains an attorney to represent him or her in any legal matter, or one who merely divulges confidential matters to an attorney while pursuing professional assistance without subsequently retaining the attorney.
client	gcide	noun	A citizen who put himself under the protection of a man of distinction and influence, who was called his patron.
client	gcide	noun	A dependent; one under the protection of another.
client	gcide	noun	One who consults a legal adviser, or submits his cause to his management.
client	century	noun	In Roman antiquity, a person who was under the guardianship and protection of another of superior rank and influence, called his patron.
client	century	noun	In a general sense, one who lives under the patronage of, or whose interests are represented by, another.
client	century	noun	In the middle ages, any follower of a noble or knight; an inferior soldier, mounted or on foot; a vassal.
client	century	noun	One who puts a particular interest into the care and management of another; specifically, one who applies to a lawyer for advice and direction in a question of law, or commits his cause or his legal interests in general to a lawyer's management.
client	wordnet	noun	someone who pays for goods or services
client	wordnet	noun	a person who seeks the advice of a lawyer
client	wordnet	noun	(computer science) any computer that is hooked up to a computer network
semicolon	ahd-legacy	noun	A mark of punctuation ( ; ) used to connect independent clauses and indicating a closer relationship between the clauses than a period does.
semicolon	wiktionary	noun	The punctuation mark ';' .
semicolon	gcide	noun	The punctuation mark [;] indicating a separation between parts or members of a sentence more distinct than that marked by a comma.
semicolon	century	noun	In grammar and punctuation, the point (;).
semicolon	wordnet	noun	a punctuation mark (`;') used to connect independent clauses; indicates a closer relation than does a period
harmonica	ahd-legacy	noun	Music   A small rectangular instrument consisting of a row of free reeds set back in air holes, played by exhaling or inhaling. Also called mouth harp, mouth organ; also called regionally French harp.
harmonica	ahd-legacy	noun	Music   A glass harmonica.
harmonica	ahd-legacy	noun	Music   An instrument consisting of tuned strips of metal or glass fixed to a frame and struck with a hammer.
harmonica	wiktionary	noun	a musical wind instrument with a series of holes for the player to blow into, each hole producing a different note
harmonica	wiktionary	noun	a musical instrument, consisting of a series of hemispherical glasses which, by touching the edges with the dampened finger, give forth the tones.
harmonica	wiktionary	noun	a toy instrument of strips of glass or metal hung on two tapes, and struck with hammers.
harmonica	gcide	noun	A musical instrument, consisting of a series of hemispherical glasses which, by touching the edges with the dampened finger, give forth the tones; it is now called the glass harmonica, to distinguish it from the common harmonica, formerly called the harmonicon.
harmonica	gcide	noun	A toy instrument of strips of glass or metal hung on two tapes, and struck with hammers.
harmonica	gcide	noun	A small wind musical instrument shaped like a flat bar with holes along the thin edges, held in the hand and producing notes from multiple vibrating reeds arranged inside along its length; it was formerly called the harmonicon. See harmonicon.
harmonica	century	noun	Same as musical glasses (which see, under glass).
harmonica	century	noun	A musical toy consisting of a set of small metallic reeds so mounted in a case that they may be played by the breath, certain tones being produced by expiration, others by inhalation. Also called harmonicon.
harmonica	century	noun	In organ-building, a mixturestop.
harmonica	wordnet	noun	a small rectangular free-reed instrument having a row of free reeds set back in air holes and played by blowing into the desired hole
doorbell	ahd-legacy	noun	A bell, chime, or buzzer outside a door that is rung to announce the presence of a visitor or caller.
doorbell	wiktionary	noun	A device on or adjacent to an outer door for announcing one's presence. It can be mechanical, directly sounding a bell, or a button that electrically sounds a chime or buzzer inside the building.
doorbell	wiktionary	noun	A button that actives an electric doorbell.
doorbell	wiktionary	verb	To ring many doorbells in an effort to contact people and thereby spread information or solicit.
doorbell	wiktionary	verb	To ring many doorbells of (target people or an area) in an effort to contact people and thereby spread information or solicit.
doorbell	gcide	noun	a bell or other sounding device, actuated by a push button at an outer door; the push button activating the bell; alos, the ringing of such a bell.
doorbell	century	noun	A bell at a door, or connected with a handle or knob exposed outside a door, for the purpose of giving notice when one desires admittance.
doorbell	wordnet	noun	a push button at an outer door that gives a ringing or buzzing signal when pushed
visibility	ahd-legacy	noun	The fact, state, or degree of being visible.
visibility	ahd-legacy	noun	The greatest distance under given weather conditions to which it is possible to see without instrumental assistance.
visibility	ahd-legacy	noun	The capability of being easily observed:  an executive with high visibility. 
visibility	ahd-legacy	noun	The capability of providing a clear, unobstructed view:  a windshield with good visibility. 
visibility	wiktionary	noun	The condition of being visible
visibility	wiktionary	noun	The degree to which things may be seen.
visibility	gcide	noun	The quality or state of being visible.
visibility	century	noun	The state or property of being visible, or perceivable by the eye; perceptibility; the state of being exposed to view; conspicuousness.
visibility	century	noun	A thing which is visible.
visibility	wordnet	noun	quality or fact or degree of being visible; perceptible by the eye or obvious to the eye
visibility	wordnet	noun	capability of providing a clear unobstructed view
visibility	wordnet	noun	degree of exposure to public notice
eugenics	ahd-legacy	noun	The study of hereditary improvement of the human race by controlled selective breeding.
eugenics	wiktionary	noun	The science of improving stock, whether human or animal.
eugenics	wiktionary	noun	A social philosophy which advocates the improvement of human hereditary qualities through selective breeding.
eugenics	gcide	noun	The science of improving stock, whether human or animal.
eugenics	century	noun	The science of generative or procreative development; the doctrine of progress or evolution, especially in the human race, through improved conditions in the relations of the sexes.
eugenics	wordnet	noun	the study of methods of improving genetic qualities by selective breeding (especially as applied to human mating)
student	ahd-legacy	noun	One who is enrolled or attends classes at a school, college, or university.
student	ahd-legacy	noun	One who studies something:  a student of contemporary dance. 
student	ahd-legacy	noun	An attentive observer:  a student of world affairs. 
student	wiktionary	noun	A person who studies a particular academic subject.
student	wiktionary	noun	A person seriously devoted to some subject, whether academic or not.
student	wiktionary	noun	A person enrolled at a university.
student	wiktionary	noun	A schoolchild.
student	gcide	noun	A person engaged in study; one who is devoted to learning; a learner; a pupil; a scholar; especially, one who attends a school, or who seeks knowledge from professional teachers or from books
student	gcide	noun	One who studies or examines in any manner; an attentive and systematic observer.
student	century	noun	A studious person; one who practises studying or investigation; one given to the study of books or the acquisition of knowledge: as, a student of science or of nature.
student	century	noun	A person who is engaged in a course of study, either general or special; one who studies, especially with a view to education of a higher kind; an advanced scholar or pupil: as, an academical or college student; a student of theology, law, medicine, or art.
student	wordnet	noun	a learner who is enrolled in an educational institution
student	wordnet	noun	a learned person (especially in the humanities); someone who by long study has gained mastery in one or more disciplines
debtor	ahd-legacy	noun	One that owes something to another.
debtor	ahd-legacy	noun	One who is guilty of a trespass or sin; a sinner.
debtor	wiktionary	noun	A person or firm that owes money; one in debt; one who owes a debt
debtor	wiktionary	noun	One who owes another anything, or is under obligation, arising from express agreement, implication of law, or principles of natural justice, to pay money or to fulfill some other obligation; in bankruptcy or similar proceedings, the person who is the subject of the proceeding.
debtor	gcide	noun	One who owes a debt; one who is indebted; -- correlative to creditor.
debtor	century	noun	One who owes another money, goods, or services; one who is in debt; hence, one under obligations to another for advantages received, or to do reparation for an injury committed; one who has received from another an advantage of any kind.
debtor	wordnet	noun	a person who owes a creditor; someone who has the obligation of paying a debt
oxymoron	ahd-legacy	noun	A rhetorical figure in which incongruous or contradictory terms are combined, as in a deafening silence and a mournful optimist.
oxymoron	wiktionary	noun	A figure of speech in which two words with opposing meanings are used together intentionally for effect.
oxymoron	wiktionary	noun	A contradiction in terms.
oxymoron	gcide	noun	A figure in which an epithet of a contrary signification is added to a word; e. g., cruel kindness; laborious idleness.
oxymoron	century	noun	In rhetoric, a figure consisting in adding to a word an epithet or qualification apparently contradictory; in general, close connection of two words seemingly opposed to each other (as, cruel kindness; to make haste slowly); an expression made epigrammatic or pointed by seeming self-contradictory.
oxymoron	wordnet	noun	conjoining contradictory terms (as in `deafening silence')
allegation	ahd-legacy	noun	Something alleged; an assertion:  allegations of disloyalty. 
allegation	ahd-legacy	noun	The act of alleging.
allegation	ahd-legacy	noun	A statement asserting something without proof:  The newspaper's charges of official wrongdoing were mere allegations. 
allegation	ahd-legacy	noun	Law   An assertion made by a party that must be proved or supported with evidence.
allegation	wiktionary	noun	An assertion, especially an accusation, not necessarily based on facts.
allegation	wiktionary	noun	The act of alleging.
allegation	gcide	noun	The act of alleging or positively asserting.
allegation	gcide	noun	That which is alleged, asserted, or declared; positive assertion; formal averment.
allegation	gcide	noun	A statement by a party of what he undertakes to prove, -- usually applied to each separate averment; the charge or matter undertaken to be proved.
allegation	century	noun	Theact of alleging; affirmation; declaration: as, “erroneous allegations of fact,” Hallam.
allegation	century	noun	That which is alleged or asserted; that which is offered as a plea, an excuse, or a justification; an assertion.
allegation	century	noun	In law: The assertion or statement of a party to a suit or other proceeding, civil or criminal, which he undertakes to prove.
allegation	century	noun	The plaintiff's first pleading in a testamentary cause.
allegation	century	noun	In eccles. suits, any pleading subsequent to the first.
allegation	wordnet	noun	(law) a formal accusation against somebody (often in a court of law)
allegation	wordnet	noun	statements affirming or denying certain matters of fact that you are prepared to prove
Islam	ahd-legacy	noun	A monotheistic religion characterized by the acceptance of the doctrine of submission to God and to Muhammad as the chief and last prophet of God.
Islam	ahd-legacy	noun	The people or nations that practice Islam; the Muslim world.
Islam	ahd-legacy	noun	The civilization developed by the Muslim world.
Islam	wiktionary	noun	An Abrahamic and monotheistic religion that originated with the teachings of the Prophet Muhammad; its followers are Muslim.
Islam	gcide	noun	The religion of the Mohammedans; Mohammedanism; Islamism. Their formula of faith is: There is no God but Allah, and Mohammed is his prophet.
Islam	gcide	noun	The whole body of Mohammedans, or the countries which they occupy.
Islam	century	noun	The religious system of Mohammed.
Islam	century	noun	The whole Mohammedan world.
Islam	wordnet	noun	the monotheistic religious system of Muslims founded in Arabia in the 7th century and based on the teachings of Muhammad as laid down in the Koran
Islam	wordnet	noun	the civilization of Muslims collectively which is governed by the Muslim religion
erudite	ahd-legacy	adjective	Characterized by erudition; learned. See Synonyms at learned.
erudite	wiktionary	adjective	Learned, scholarly, with emphasis on knowledge gained from books.
erudite	gcide	adjective	Characterized by extensive reading or knowledge; well instructed; learned.
erudite	century	noun	A learned person.
erudite	wordnet	adjective	having or showing profound knowledge
incontinence	ahd-legacy	noun	The quality or state of being incontinent.
incontinence	wiktionary	noun	Lack of self-restraint, an inability to control oneself; unchastity.
incontinence	wiktionary	noun	The inability of any of the physical organs to restrain discharges of their contents; involuntary discharge or evacuation (of urine or feces).
incontinence	gcide	noun	Incapacity to hold; hence, incapacity to hold back or restrain; the quality or state of being incontinent; lack of continence; failure to restrain the passions or appetites; indulgence of lust; lewdness.
incontinence	gcide	noun	The inability of any of the animal organs to restrain the natural evacuations, especially urination, or defecation, so that the discharges are involuntary.
incontinence	century	noun	The quality of being incontinent; want of continence or holding in; unrestrained movement or flow; superabundant outpour.
incontinence	century	noun	Specifically
incontinence	century	noun	Lack of due restraint of the appetites or passions; intemperance in sexual intercourse; unchasteness; licentiousness.
incontinence	century	noun	In medicine, the inability of any of the physical organs to restrain discharges of their contents; involuntary discharge or evacuation: as, incontinence of urine.
incontinence	wordnet	noun	involuntary urination or defecation
incontinence	wordnet	noun	indiscipline with regard to sensuous pleasures
brunt	ahd-legacy	noun	The main impact or force, as of an attack.
brunt	ahd-legacy	noun	The main burden:  bore the brunt of the household chores. 
brunt	wiktionary	noun	The full adverse effects of; the chief consequences or negative results of a thing or event.
brunt	wiktionary	noun	The major part of; the bulk.
brunt	gcide	noun	The heat, or utmost violence, of an onset; the strength or greatest fury of any contention.
brunt	gcide	noun	The force of a blow; shock; collision.
brunt	century	noun	A sudden shock or impetus; a collision, onset, or attack; a strenuous effort.
brunt	century	noun	The heat or utmost violence of an onset; the strength or violence of any contention.
brunt	wordnet	noun	main force of a blow etc
midday	ahd-legacy	noun	The middle of the day; noon.
midday	wiktionary	noun	noon; twelve o'clock during the day
midday	gcide	noun	The middle part of the day; noon.
midday	gcide	adjective	Of or pertaining to noon; meridional.
midday	century	noun	The middle of the day; noon.
midday	wordnet	noun	the middle of the day
encampment	ahd-legacy	noun	The act of encamping.
encampment	ahd-legacy	noun	The state of being encamped.
encampment	ahd-legacy	noun	A camp; a campsite.
encampment	wiktionary	noun	A campsite.
encampment	wiktionary	noun	A group of temporary living quarters and/or other temporary structures.
encampment	gcide	noun	The act of pitching tents or forming huts, as by an army or traveling company, for temporary lodging or rest.
encampment	gcide	noun	The place where an army or a company is encamped; a camp; tents pitched or huts erected for temporary lodgings.
encampment	century	noun	The act of forming and occupying a camp; establishment in a camp.
encampment	century	noun	The place where a body of men is encamped; a camp.
encampment	wordnet	noun	the act of encamping and living in tents in a camp
encampment	wordnet	noun	temporary living quarters specially built by the army for soldiers
encampment	wordnet	noun	a site where people on holiday can pitch a tent
ruler	ahd-legacy	noun	One, such as a monarch or dictator, that rules or governs.
ruler	ahd-legacy	noun	A straightedged strip, as of wood or metal, for drawing straight lines and measuring lengths. Also called rule.
ruler	wiktionary	noun	A (usually rigid), flat, rectangular measuring or drawing device with graduations in units of measurement; a rule; a straightedge with markings; a measure.
ruler	wiktionary	noun	A person who rules or governs; a person who exercises dominion or controlling power over others.
ruler	gcide	noun	One who rules; one who exercises sway or authority; a governor.
ruler	gcide	noun	A straight or curved strip of wood, metal, etc., with a smooth edge, used for guiding a pen or pencil in drawing lines. Cf. Rule, n., 7 (a).
ruler	century	noun	One who rules or governs; one who exercises dominion or controlling power over others; a person who commands, manages, restrains, or has part in the making or administration of law; one in authority.
ruler	century	noun	A rule; an instrument made of wood, brass, ivory, or the like, with straight edges or sides, by means of which, as a guide, straight lines may be drawn on paper, parchment, or other substance, by passing a pen or pencil along the edge. (See rule, and parallel ruler, under parallel.) When a ruler has the lines of chords, tangents, sines, etc., it is called a scale. See scale.
ruler	century	noun	In engraving, a workman who operates a ruling-machine for ruling in flat tints, etc. See ruling-machine.
ruler	century	noun	In line-engraving, a straight steel bar supported on cleats, to which a socket is so fitted that it slides evenly and steadily backward and forward.
ruler	wordnet	noun	a person who rules or commands
ruler	wordnet	noun	measuring stick consisting of a strip of wood or metal or plastic with a straight edge that is used for drawing straight lines and measuring lengths
normalcy	ahd-legacy	noun	Normality.
normalcy	wiktionary	noun	The state of being normal; the fact of being normal; normality.
normalcy	gcide	noun	The quality, state, or fact of being normal; the normal situation or condition.
normalcy	century	noun	In geometry, the state or fact of being normal.
normalcy	wordnet	noun	being within certain limits that define the range of normal functioning
normalcy	wordnet	noun	expectedness as a consequence of being usual or regular or common
coming	ahd-legacy	adjective	Approaching; forthcoming; next:  the coming season; a coming report on arms limitation. 
coming	ahd-legacy	adjective	Showing promise of fame or success.
coming	ahd-legacy	noun	Arrival; advent:  the coming of spring. 
coming	wiktionary	verb	Present participle of come.
coming	wiktionary	noun	The act of arriving; an arrival
coming	wiktionary	adjective	Next.
coming	wiktionary	adjective	Deserved.
coming	wiktionary	adjective	Newly in fashion; advancing into maturity or achievement.
coming	gcide	adjective	Approaching; of the future, especially the near future; the next.
coming	gcide	adjective	Ready to come; complaisant; fond.
coming	gcide	noun	Approach; advent; manifestation.
coming	gcide	noun	Specifically: The Second Advent of Christ, called usually the second coming.
coming	century	noun	The act of one who or that which comes, in any sense of the verb. Specifically
coming	century	noun	Arrival.
coming	century	noun	The act of sprouting.
coming	century	noun	plural In malting, barley-shoots after the barley has been kiln-dried.
coming	wordnet	noun	the act of drawing spatially closer to something
coming	wordnet	noun	the temporal property of becoming nearer in time
coming	wordnet	noun	arrival that has been awaited (especially of something momentous)
coming	wordnet	noun	the moment of most intense pleasure in sexual intercourse
coming	wordnet	adjective	of the relatively near future
renunciation	ahd-legacy	noun	The act or an instance of renouncing:  the renunciation of all earthly pleasures. 
renunciation	ahd-legacy	noun	A declaration in which something is renounced.
renunciation	wiktionary	noun	the act of rejecting or renouncing something as invalid
renunciation	wiktionary	noun	the resignation of an ecclesiastical office
renunciation	gcide	noun	The act of renouncing.
renunciation	gcide	noun	Formal declination to take out letters of administration, or to assume an office, privilege, or right.
renunciation	century	noun	The act of renouncing.
renunciation	century	noun	In law, the legal act by which a person abandons a right acquired, but without transferring it to another: applied particularly in reference to an executor or trustee who has been nominated in a will, or other instrument creating a trust, but who, having an option to accept it, declines to do so, and in order to avoid any liability expressly renounces the office. In Scots law the term is also used in reference to an heir who is entitled, if he chooses. to succeed to heritable property, but, from the extent of the encumbrances, prefers to refuse it.
renunciation	century	noun	In liturgics, that part of the baptismal service in which the candidate, either in person or by his sureties, renounces the world, the flesh, and the devil.
renunciation	century	noun	<strong>Synonyms</strong> Abandonment, relinquishment, surrender. See renounce.
renunciation	wordnet	noun	the act of renouncing; sacrificing or giving up or surrendering (a possession or right or title or privilege etc.)
renunciation	wordnet	noun	an act (spoken or written) declaring that something is surrendered or disowned
renunciation	wordnet	noun	rejecting or disowning or disclaiming as invalid
renunciation	wordnet	noun	the state of having rejected your religious beliefs or your political party or a cause (often in favor of opposing beliefs or causes)
boo	ahd-legacy	noun	A sound uttered to show contempt, scorn, or disapproval.
boo	ahd-legacy	noun	Informal   Any sound or word:  You never said boo to me about overtime. 
boo	ahd-legacy	interjection	Used to express contempt, scorn, or disapproval or to frighten or surprise another.
boo	ahd-legacy	verb-intransitive	To utter a boo.
boo	ahd-legacy	verb-transitive	To express contempt, scorn, or disapproval of by booing:  booed the singer off the stage. 
boo	ahd-legacy	noun	Slang   Marijuana.
boo	wiktionary	interjection	A loud exclamation intended to scare someone, especially a child. Usually used when one has been hidden from the victim and then suddenly appeared unexpectedly.
boo	wiktionary	interjection	A word used ironically in a situation where one might have scared someone, but said someone was not scared. Not said as loudly as in definition 1.
boo	wiktionary	interjection	An exclamation used by a member or many members of an audience, as at a stage play or sports game, to indicate derision or disapproval of what has just occurred.
boo	wiktionary	noun	A derisive shout made to indicate disapproval.
boo	wiktionary	noun	A close acquaintance or significant other, derived from French beau.
boo	wiktionary	verb	To shout extended boos derisively.
boo	wiktionary	verb	To derisively shout extended boos at.
boo	gcide	verb	to show displeasure (after a performance or speech) by making a prolonged sound of “boo”.
boo	century	noun	Same as bu.
boo	wordnet	noun	a cry or noise made to express displeasure or contempt
boo	wordnet	verb	show displeasure, as after a performance or speech
polka	ahd-legacy	noun	A lively dance originating in Bohemia and performed by couples.
polka	ahd-legacy	noun	Music for this dance, having duple meter.
polka	ahd-legacy	verb-intransitive	To dance the polka.
polka	wiktionary	noun	A lively dance originating in Bohemia.
polka	wiktionary	noun	The music for this dance.
polka	wiktionary	verb	To dance the polka.
polka	gcide	noun	A dance of Polish origin, but now common everywhere. It is performed by two persons in common time.
polka	gcide	noun	A lively Bohemian or Polish dance tune in 2-4 measure, with the third quaver accented.
polka	century	noun	A lively round dance which originated in Bohemia about 1830, and was soon after introduced into Austria, France, and England, where it immediately attained a remarkable popularity.
polka	century	noun	Music for such a dance or in its rhythm, which is duple, and marked by a capricious accent on the second beat, frequently followed by a rest.
polka	wordnet	verb	dance a polka
polka	wordnet	noun	music performed for dancing the polka
polka	wordnet	noun	a Bohemian dance with 3 steps and a hop in fast time
