green mountains	NN	1	09294413	a range of the Appalachian Mountains that extends from south to north through Vermont
knox	NN	1	11108195	Scottish theologian who founded Presbyterianism in Scotland and wrote a history of the Reformation in Scotland (1514-1572)
estrangement	NN	1	14415773	separation resulting from hostility
rhinoplasty	NN	1	00689062	cosmetic surgery to improve the appearance of your nose
revolutionary proletarian nucleus	NN	1	08043499	a clandestine group of leftist extremists who oppose Italy's labor policies and foreign policy; responsible for bombing building in the historic center of Rome from 2000 to 2002
oyster	VB	1	01383511	gather oysters, dig oysters
syrian arab republic	NN	1	09033333	an Asian republic in the Middle East at the east end of the Mediterranean; site of some of the world's most ancient centers of civilization
frog	VB	1	01382818	hunt frogs for food
third gear	NN	1	04425977	the third from the lowest forward ratio gear in the gear box of a motor vehicle; "you shouldn't try to start in third gear"
wanter	NN	1	10766025	a person who wants or needs something; "an owner of many things and needer of none"
round up	VB	1	01381913	seek out and bring together; "round up some loyal followers"
middle	NN	1	08523483	an area that is approximately central within some larger region; "it is in the center of town"; "they ran forward into the heart of the struggle"; "they were in the eye of the storm"
genus belamcanda	NN	1	12415911	a monocotyledonous genus of the family Iridaceae
pull together	VB	1	01380638	assemble or get together; "gather some stones"; "pull your thoughts together"
think about	VB	1	00734348	have on one's mind, think about actively; "I'm thinking about my friends abroad"; "She always thinks about her children first"
extent	NN	1	13941125	the point or degree to which something extends; "the extent of the damage"; "the full extent of the law"; "to a certain extent she was right"
ratting	NN	1	07214994	to furnish incriminating evidence to an officer of the law (usually in return for favors)
information processing system	NN	1	03082979	a machine for performing calculations automatically
vascularization	NN	1	13572860	the organic process whereby body tissue becomes vascular and develops capillaries
bee	NN	1	02206856	any of numerous hairy-bodied insects including social and solitary species
archeologist	NN	1	09804806	an anthropologist who studies prehistoric people and their culture
rosid dicot genus	NN	1	11585340	a genus of dicotyledonous plants
intersperse	VB	1	01376620	place at intervals in or among; "intersperse exclamation marks in the text"
trucking rig	NN	1	04467665	a truck consisting of a tractor and trailer together
upland sandpiper	NN	1	02029706	large plover-like sandpiper of North American fields and uplands
destalinize	VB	1	00569318	counteract the effects and policies of Stalinism; "Russia was slowly destalinized in the late 1950's"
slush around	VB	1	01374587	spill or splash copiously or clumsily; "slosh paint all over the walls"
timepiece	NN	1	04437953	a measuring instrument or device for keeping time
awarding	NN	1	00087663	a grant made by a law court; "he criticized the awarding of compensation by the court"
true sandalwood	NN	1	12735160	parasitic tree of Indonesia and Malaysia having fragrant close-grained yellowish heartwood with insect repelling properties and used, e.g., for making chests
class action	NN	1	01183166	a lawsuit brought by a representative member of a large group of people on behalf of all members of the group
atomize	VB	1	01373138	spray very finely; "atomize perfume"
jamaica	NN	1	08753933	a country on the island of Jamaica; became independent of England in 1962; much poverty; the major industry is tourism
frazzle	VB	1	01369204	wear away by rubbing; "The friction frayed the sleeve"
therapist	NN	1	10707233	a person skilled in a particular type of therapy
quarters	NN	1	03679384	housing available for people to live in; "he found quarters for his family"; "I visited his bachelor quarters"
solemnity of mary	NN	1	15192890	(Roman Catholic Church) a holy day of obligation
acquisitiveness	NN	1	04946078	strong desire to acquire and possess
lodestar	NN	1	09342563	guiding star; a star that is used as a reference point in navigation or astronomy
palinuridae	NN	1	01984416	spiny lobsters
staple	VB	1	01367069	secure or fasten with a staple or staples; "staple the papers together"
orly	NN	1	08933621	a southeastern suburb of Paris; site of an international airport serving Paris
carangid fish	NN	1	02576223	a percoid fish of the family Carangidae   consisting of or made of wood of the oak tree; "a solid oak table"; "the old oaken bucket"
undercoat	VB	1	01365355	cover with a primer; apply a primer to
tillandsia usneoides	NN	1	12608127	dense festoons of greenish-grey hairlike flexuous strands anchored to tree trunks and branches by sparse wiry roots; southeastern United States and West Indies to South America
theorizer	NN	1	10706812	someone who theorizes (especially in science or art)
genus formica	NN	1	02221240	type genus of the Formicidae
roundedness	NN	1	05070453	the property possessed by a rounded convexity
emery	NN	1	14674143	a hard grey-black mineral consisting of corundum and either hematite or magnetite; used as an abrasive (especially as a coating on paper)
parget	VB	1	01361561	apply ornamental plaster to
permission	NN	1	06689297	approval to do something; "he asked permission to leave"
incineration	NN	1	00378706	the act of burning something completely; reducing it to ashes
transfer tax	NN	1	13315616	any tax levied on the passing of title to property
expensiveness	NN	1	05145891	the quality of being high-priced
tack	VB	1	01357429	fasten with tacks; "tack the notice on the board"
gum up	VB	1	01357288	stick together as if with gum; "the inside of the pipe has gummed up"
stick to	VB	1	01356750	stick to firmly; "Will this wallpaper adhere to the wall?"
order dicranales	NN	1	11540230	widely distributed order of mosses with erect gametophores and sporophytes at the tips of stems
seal off	VB	1	01354006	make tight; secure against leakage; "seal the windows"
anesthetist	NN	1	09793495	a specialist who administers an anesthetic to a patient before he is treated
zipper	VB	1	01353670	close with a zipper; "Zip up your jacket--it's cold"
sutura intermaxillaris	NN	1	05544264	the suture between the two maxillae of the upper jawbone
wring	VB	1	01350699	twist and press out of shape
quick assets	NN	1	13333047	assets in the form of cash (or easily convertible into cash)
genus indri	NN	1	02500144	type genus of the Indriidae   inflict severe punishment on
dry cereal	NN	1	07704755	a cereal that is not heated before serving
cl	NN	1	14634591	a common nonmetallic element belonging to the halogens; best known as a heavy yellow irritating toxic gas; used to purify water and as a bleaching agent and disinfectant; occurs naturally only as a salt (as in sea water)
logical implication	NN	1	13860281	a logical relation between propositions p and q of the form `if p then q'; if p is true then q cannot be false
lock	VB	1	01348174	fasten with a lock; "lock the bike to the fence"
stone age	NN	1	15231964	(archeology) the earliest known period of human culture, characterized by the use of stone implements
pretor	NN	1	10463028	an annually elected magistrate of the ancient Roman Republic
jewry	NN	1	08479095	Jews collectively
genus egeria	NN	1	12614962	small genus of dioecious tropical aquatic plants
royal osmund	NN	1	12953484	large deeply rooted fern of worldwide distribution with upright bipinnate compound tufted fronds
clinch	VB	1	01344903	secure or fasten by flattening the ends of nails or bolts; "The girder was clinched into the wall"
unfasten	VB	1	01344293	cause to become undone; "unfasten your belt"
lake powell	NN	1	03634469	the second largest reservoir in the United States; located in southern Utah and north central Arizona and formed by the Glen Canyon Dam on the Colorado River
scrivener	NN	1	09964805	someone employed to make written copies of documents and manuscripts
seven hills of rome	NN	1	08797254	the hills on which the ancient city of Rome was built
genus bankia	NN	1	01967396	giant shipworms
fort meade	NN	1	09094581	a United States Army base in Maryland; headquarters of the National Security Agency
piano maker	NN	1	10431122	a person who makes pianos
us government printing office	NN	1	08356573	an agency of the legislative branch that provides printing and binding services for Congress and the departments and establishments of the federal government
panama city	NN	1	09074431	a resort and fishing town on the Gulf of Mexico in northwest Florida
holothuroidea	NN	1	02321342	class of echinoderms including the sea cucumbers
ornithorhynchus	NN	1	01873144	type genus of the family Ornithorhynchidae
shanghai	NN	1	08728268	the largest city of China; located in the east on the Pacific; one of the largest ports in the world
porter	NN	1	10455447	a person employed to carry luggage and supplies
tile	VB	1	01338663	cover with tiles; "tile the wall and the floor of the bathroom"
elocutionist	NN	1	10050880	a public speaker trained in voice production and gesture and delivery
podiatrist	NN	1	09919297	a specialist in care for the feet
bread	VB	1	01337653	cover with bread crumbs; "bread the pork chops before frying them"
plank over	VB	1	01336159	cover with planks; "The streets were planked"
cover	VB	1	01332730	provide with a covering or cause to be covered; "cover her face with a handkerchief"; "cover the child with a blanket"; "cover the grave with flowers"
hymenomycetes	NN	1	12998130	used in some classifications; usually coextensive with order Agaricales: mushrooms; toadstools; agarics; bracket fungi
veronica beccabunga	NN	1	12891093	European plant having low-lying stems with blue flowers; sparsely naturalized in North America
kingdom of cambodia	NN	1	08716738	a nation in southeastern Asia; was part of Indochina under French rule until 1946
legal action	NN	1	01181902	a judicial proceeding brought by one party against another; one party prosecutes another for a wrong done or for protection of a right or for prevention of a wrong
morning dress	NN	1	03786194	formal attire for men during the daytime
radio wave	NN	1	11499817	an electromagnetic wave with a wavelength between 0.5 cm to 30,000 m
optical device	NN	1	03851341	a device for producing or controlling light
genus acinonyx	NN	1	02130190	cheetahs
usurper	NN	1	10742546	one who wrongfully or illegally seizes and holds the place of another
relegation	NN	1	01140839	authorizing subordinates to make certain decisions
trichlormethiazide	NN	1	04481373	diuretic drug (trade name Naqua) used to treat hypertension
misalliance	NN	1	13965627	an unsuitable alliance (especially with regard to marriage)
carbonous	JJ	1	02863724	relating to or consisting of or yielding carbon
pink family	NN	1	11804604	large family of herbs or subshrubs (usually with stems swollen at the nodes)
musicianship	NN	1	05636048	artistry in performing music
golgi complex	NN	1	05434557	a netlike structure in the cytoplasm of animal cells (especially in those cells that produce secretions)
pleasure principle	NN	1	05871792	(psychoanalysis) the governing principle of the id; the principle that an infant seeks gratification and fails to distinguish fantasy from reality
kill	VB	1	01323958	cause to die; put to death, usually intentionally or knowingly; "This man killed several people when he tried to rob a bank"; "The farmer killed a pig for the holidays"
blow	VB	1	00007012	exhale hard; "blow on the soup to cool it down"
juvenile delinquency	NN	1	00736219	an antisocial misdeed in violation of the law by a minor
disbud	VB	1	01321671	thin out buds to improve the quality of the remaining flowers
snigger	VB	1	00030010	laugh quietly
subtopia	NN	1	08539893	monotonous urban sprawl of standardized buildings
genus cardiospermum	NN	1	12742546	tendril-climbing herbs or shrubs whose seeds have a white heart-shaped spot
genus amblyrhynchus	NN	1	01677613	marine iguanas
cigar	NN	1	03030035	a roll of tobacco for smoking
obesity	NN	1	05000342	more than average fatness
pop in	VB	1	01920330	enter briefly; "He popped in for two minutes"
parenthood	NN	1	14425414	the state of being a parent; "to everyone's surprise, parenthood reformed the man"
scratch up	VB	1	01309143	cut the surface of; wear away the surface of
honorary society	NN	1	08280124	an institution for the advancement of art or science or literature
scrape	VB	1	01308160	scratch repeatedly; "The cat scraped at the armchair"
lobbyist	NN	1	10268629	someone who is employed to persuade legislators to vote for legislation that favors the lobbyist's employer
polianthes	NN	1	12480233	genus of perennial tuberous herbs having lily-like flowers; Mexico; sometimes placed in family Amaryllidaceae
people's mujahidin of iran	NN	1	08034778	a terrorist organization formed in the 1960s by children of Iranian merchants; sought to counter the Shah of Iran's pro-western policies of modernization and opposition to communism; following a philosophy that mixes Marxism and Islam it now attacks the Islamic fundamentalists who deposed the Shah
fingering	NN	1	01053207	the placement of the fingers for playing different notes (or sequences of notes) on a musical instrument
aphid	NN	1	02252226	any of various small plant-sucking insects
incorporeality	NN	1	04761517	the quality of not being physical; not consisting of matter
supervise	VB	1	02443049	watch and direct; "Who is overseeing this project?"
erg	NN	1	13725726	a cgs unit of work or energy; the work done by a force of one dyne acting over a distance of one centimeter
tough luck	NN	1	14475405	an unfortunate state resulting from unfavorable outcomes
senna	NN	1	12499163	any of various plants of the genus Senna having pinnately compound leaves and showy usually yellow flowers; many are used medicinally
flying squirrel	NN	1	01882125	nocturnal phalangers that move with gliding leaps using parachute-like folds of skin along the sides of the body
ground	VB	1	01304944	fix firmly and stably; "anchor the lamppost in concrete"
turn around	NN	1	07411160	turning in an opposite direction or position; "the reversal of the image in the lens"
lateness	NN	1	05047059	quality of coming late or later in time
genus firmiana	NN	1	12198140	small genus of Asian trees or shrubs
cramp	VB	1	01304466	secure with a cramp; "cramp the wood"
torture	VB	1	01802689	torment emotionally or mentally
team teaching	NN	1	00887702	a method of coordinated classroom teaching involving a team of teachers working together with a single group of students
vanisher	NN	1	10746346	a person who disappears
pound up	VB	1	01302365	shut up or confine in any enclosure or within any bounds or limits; "The prisoners are safely pounded"
russian	NN	1	09728403	a native or inhabitant of Russia
police action	NN	1	00955806	a local military action without declaration of war; against violators of international peace and order
epirus	NN	1	08787466	an ancient area on the Ionian Sea that flourished as a kingdom in the 3rd century BC; located in northwestern Greece and southern Albania
teres muscle	NN	1	05590740	either of two muscles in the shoulder region that move the shoulders and arms
leave of absence	NN	1	15139130	the period of time during which you are absent from work or duty; "a ten day's leave to visit his mother"
lop off	VB	1	01299268	remove by or as if by cutting; "cut off the ear"; "lop off the dead branch"
followup	NN	1	03377582	a piece of work that exploits or builds on earlier work; "his new software is a follow-up to the programs they started with"
countercheck	VB	1	02564973	oppose or check by a counteraction
attach	VB	1	01296462	cause to be attached
discontinuation	NN	1	01022483	the act of discontinuing or breaking off; an interruption (temporary or permanent)
middlebrow	NN	1	10314182	someone who is neither a highbrow nor a lowbrow
push on	VB	1	01993549	continue moving forward
drowse	NN	1	00858849	a light fitful sleep
revised version	NN	1	06449254	a British revision of the Authorized Version
thrinax morrisii	NN	1	12598027	small stocky fan palm of southern Florida and Cuba
krakatoa	NN	1	09175915	a small volcanic island in Indonesia between Java and Sumatra; its violent eruption in 1883 was the greatest in recorded history
infielder	NN	1	10205457	(baseball) a person who plays a position in the infield
ipomoea	NN	1	12826395	morning glory
ku kluxer	NN	1	10237676	a member of the Ku Klux Klan
sciarid	NN	1	02204722	minute blackish gregarious flies destructive to mushrooms and seedlings
l'aquila	NN	1	08804319	the provincial capital of the Abruzzi region in central Italy
genus aster	NN	1	11931756	large genus of herbs widely cultivated for their daisylike flowers
schoolchild	NN	1	10559288	a young person attending school (up through senior high school)
tie	VB	1	01285440	fasten or secure with a rope, string, or cord; "They tied their victim to the chair"
genus bursera	NN	1	12691189	type genus of Burseraceae; tropical and subtropical American shrubs and trees some yielding timber and gum elemi
togolese republic	NN	1	08759986	a republic on the western coast of Africa on the Gulf of Guinea; formerly under French control
temperature	NN	1	05011790	the degree of hotness or coldness of a body or environment (corresponding to its molecular activity)
granada	NN	1	09025863	a city in southeastern Spain that was the capital of the Moorish kingdom until it was captured by Ferdinand and Isabella in 1492; site of the Alhambra (a palace and fortress built by Moors in the Middle Ages) which is now a major tourist attraction
genus caesalpinia	NN	1	12488121	small spiny tropical trees or shrubs; includes the small genus or subgenus Poinciana
golden spleen	NN	1	12796849	any of various low aquatic herbs of the genus Chrysosplenium
wrinkle	VB	1	01279305	gather or contract into wrinkles or folds; pucker; "purse ones's lips"
ruck up	VB	1	01279015	become wrinkled or drawn together; "her lips puckered"
pissaba palm	NN	1	12585137	Brazilian palm yielding fibers used in making ropes, mats, and brushes
throng	NN	1	08182716	a large gathering of people
reorder	VB	1	00659112	assign a new order to
pseudococcus fragilis	NN	1	02251067	destructive especially to citrus
sericocarpus	NN	1	12013323	small genus of herbs of the eastern United States: white-topped asters
infructescence	NN	1	13499923	the fruiting stage of the inflorescence
hemophilic	JJ	1	02850826	relating to or having hemophilia
nursing	NN	1	00665079	the work of caring for the sick or injured or infirm
sewer system	NN	1	04178897	facility consisting of a system of sewers for carrying off liquid and solid sewage
spider crab	NN	1	01981702	any of numerous crabs with very long legs and small triangular bodies
tipi	NN	1	04412416	a Native American tent; usually of conical shape
stripe	VB	1	01273263	mark with stripes
wear	NN	1	14562683	impairment resulting from long use; "the tires showed uneven wear"
traveller	NN	1	09629752	a person who changes location
revet	VB	1	01271658	construct a revetment
synovitis	NN	1	14356328	inflammation of the synovial membrane that lines a synovial joint; results in pain and swelling
reproval	NN	1	06711855	an act or expression of criticism and censure; "he had to take the rebuke with a smile on his face"
gen	NN	1	06637677	informal term for information; "give me the gen on your new line of computers"
twenty dollar bill	NN	1	13395296	a United States bill worth 20 dollars
elephant	NN	1	02503517	five-toed pachyderm
biochemistry	NN	1	06079620	the organic chemistry of compounds and processes occurring in organisms; the effort to understand biology within the context of chemistry
family blattidae	NN	1	02233577	domestic cockroaches
derring-do	NN	1	00043116	brave and heroic feats
stuff and nonsense	NN	1	06609909	senseless talk; "don't give me that stuff"
houston	NN	1	09144851	the largest city in Texas; located in southeastern Texas near the Gulf of Mexico; site of the National Aeronautics and Space Administration
refinish	VB	1	01265246	give a new surface; "refinish the dining room furniture"
catechu	NN	1	11757433	extract of the heartwood of Acacia catechu used for dyeing and tanning and preserving fishnets and sails; formerly used medicinally
sooner state	NN	1	09131654	a state in south central United States
groznyy	NN	1	09004992	the capital of Chechnya in southwestern Russia; center of extensive oil fields
economic process	NN	1	13471206	any process affecting the production and development and management of material wealth
dredge	VB	1	01261773	cover before cooking; "dredge the chicken in flour before frying it"
flash	NN	1	07412092	a sudden intense burst of radiant energy
claim	NN	1	06729864	an assertion of a right (as to money or property); "his claim asked for damages"
injuriousness	NN	1	05166072	destructiveness that causes harm or injury
directory	NN	1	06423619	an alphabetical list of names and addresses
sea creature	NN	1	01319467	any of numerous animals inhabiting the sea including e.g. fishes and molluscs and many mammals
oil filter	NN	1	03843555	a filter that removes impurities from the oil used to lubricate an internal-combustion engine
tenderizer	NN	1	15068436	a substance (as the plant enzyme papain) applied to meat to make it tender
hack	VB	1	01257173	cut with a hacking tool
chip at	VB	1	01256600	engrave or cut by chipping away at a surface; "carve one's name into the bark"
genus aspalathus	NN	1	12507670	genus of South African heathlike shrubs
carve	VB	1	01256157	form by carving; "Carve a flower from the ice"
cut up	VB	1	01255967	cut to pieces; "Father carved the ham"
jag	VB	1	01255624	cut teeth into; make a jagged cutting edge
start out	VB	1	00345761	take the first step or steps in carrying out an action; "We began working at dawn"; "Who will start?"; "Get working as soon as the sun rises!"; "The first tourists began to arrive in Cambodia"; "He began early in the day"; "Let's get down to work now"
resect	VB	1	01255057	surgically remove a part of a structure or an organ
spaghetti sauce	NN	1	07838233	any of numerous sauces for spaghetti or other kinds of pasta
smoothen	VB	1	01252971	make smooth or smoother, as if by rubbing; "smooth the surface of the wood"
muddy up	VB	1	01252875	dirty with mud
smirch	VB	1	01252601	smear so as to make dirty or stained
smear	VB	1	01252425	stain by smearing or daubing with a dirty substance
immune system	NN	1	05460870	a system (including the thymus and bone marrow and lymphoid tissues) that protects the body from foreign substances and pathogenic organisms by producing the immune response
smutch	VB	1	01251928	make a smudge on; soil by smudging
surgical process	NN	1	00671351	a medical procedure involving an incision with instruments; performed to repair damage or arrest disease in a living body; "they will schedule the operation as soon as an operating room is available"; "he died while undergoing surgery"
scrub	VB	1	01251228	clean with hard rubbing; "She scrubbed his back"
platanthera	NN	1	12077732	herbaceous terrestrial orchids of temperate northern and southern hemispheres
postpose	VB	1	01248205	place after another constituent in the sentence; "Japanese postposes the adpositions, whereas English preposes them"
percuss	VB	1	01248023	strike or tap firmly; "the doctor percussed his chest and back"
family ameiuridae	NN	1	02518813	North American catfishes
sharpen	VB	1	01246601	make sharp or sharper; "sharpen the knives"
family amaryllidaceae	NN	1	12418680	snowdrop; narcissus; daffodil; in some classification systems considered a subfamily of the Liliaceae
leftist	NN	1	10619176	a person who belongs to the political left
panting	NN	1	00834135	breathing heavily (as after exertion)
dust	VB	1	01244351	remove the dust from; "dust the cabinets"
probe	NN	1	05800611	an inquiry into unfamiliar or questionable activities; "there was a congressional probe into the scandal"
delaware bay	NN	1	09264425	an inlet of the North Atlantic; fed by the Delaware River
pat	VB	1	01243661	pat or squeeze fondly or playfully, especially under the chin
minimization	NN	1	00355919	the act of reducing something to the least possible amount or degree or position
rogue state	NN	1	08170374	a state that does not respect other states in its international actions
baldy	NN	1	09833896	a person whose head is bald
glaucoma	NN	1	14255234	an eye disease that damages the optic nerve and impairs vision (sometimes progressing to blindness); "contrary to popular belief, glaucoma is not always caused by elevated intraocular pressure"
giuseppe balsamo	NN	1	10878672	Italian who was famous as a magician and alchemist (1743-1795)
rotor blade	NN	1	04112252	the long airfoil that rotates to provide the lift that supports a helicopter in the air
fixed costs	NN	1	13318147	a periodic charge that does not vary with business volume (as insurance or rent or mortgage payments etc.)
vomitive	NN	1	03283519	a medicine that induces nausea and vomiting
troubadour	NN	1	10099093	a singer of folk songs
strike hard	VB	1	01238640	deliver a sharp blow or push :"He knocked the glass clear across the room"
determining factor	NN	1	05692419	a determining or causal element or factor; "education is an important determinant of one's outlook on life"
orlando	NN	1	09074140	a city in central Florida; site of Walt Disney World
vincristine	NN	1	04535826	periwinkle plant derivative used as an antineoplastic drug (trade name Oncovin); used to treat cancer of the lymphatic system
first state	NN	1	09069862	a Mid-Atlantic state; one of the original 13 colonies
roof	VB	1	01233993	provide a building with a roof; cover a building with a roof
cim	NN	1	08342670	the United Kingdom's central unit for the tasking and coordination and funding of intelligence and security agencies
confidence man	NN	1	09954879	a swindler who exploits the confidence of his victim
suicide	NN	1	00222485	the act of killing yourself; "it is a crime to commit suicide"
samia	NN	1	02303448	silkworm moths
holdout	NN	1	10180580	a negotiator who hopes to gain concessions by refusing to come to terms; "their star pitcher was a holdout for six weeks"
weary willie	NN	1	11100139	United States circus clown (1898-1979)
finesse	NN	1	04842029	subtly skillful handling of a situation
illecebrum	NN	1	11810918	one species: coral necklace
buganda	NN	1	09043411	a state of Uganda and site of a former Bantu kingdom
genus cerastes	NN	1	01753354	horned vipers
spalacidae	NN	1	02368563	mole rats
karen blixen	NN	1	10935745	Danish writer who lived in Kenya for 19 years and is remembered for her writings about Africa (1885-1962)
food manufacturer	NN	1	10100620	a person who manufactures food products
brythonic	NN	1	06961399	a southern group of Celtic languages
testudines	NN	1	01662274	tortoises and turtles
fondle	VB	1	01226215	touch or stroke lightly in a loving or endearing manner; "He caressed her face"; "They fondled in the back seat of the taxi"
programme music	NN	1	07281219	musical compositions intended to evoke images or remind the listener of events
julius ullman	NN	1	10965361	United States film actor noted for his swashbuckling roles (1883-1939)
tent	NN	1	04411264	a portable shelter (usually of canvas stretched over supporting poles and fastened to the ground with ropes and pegs); "he pitched his tent near the creek"
meander	NN	1	09349648	a bend or curve, as in a stream or river
resemble	VB	1	02665282	appear like; be similar or bear a likeness to; "She resembles her mother very much"; "This paper resembles my own work"
saturation	NN	1	13496517	the process of totally saturating something with a substance; "the impregnation of wood with preservative"; "the saturation of cotton with ether"
receive	VB	1	02210119	get something; come into possession of; "receive payment"; "receive a gift"; "receive letters from the front"
showroom	NN	1	04209811	an area where merchandise (such as cars) can be displayed; "in Britain a showroom is called a salesroom"
london	NN	1	08873622	the capital and largest city of England; located on the Thames in southeastern England; financial and industrial and cultural center
jack up	VB	1	01219544	lift with a special device; "jack up the car so you can change the tire"
semantics	NN	1	06179792	the study of language meaning
prang	VB	1	01562627	crash
clasp	VB	1	01216522	hold firmly and tightly
hold on	VB	1	01216004	hold firmly
depository financial institution	NN	1	08420278	a financial institution that accepts deposits and channels the money into lending activities; "he cashed a check at the bank"; "that bank holds the mortgage on my home"
binturong	NN	1	02136103	arboreal civet of Asia having a long prehensile tail and shaggy black hair
systematization	NN	1	01009190	systematic organization; the act of organizing something according to a system or a rationale
starve	VB	1	01188144	be hungry; go without food; "Let's eat--I'm starving!"
emission	NN	1	01253060	the act of emitting; causing to flow forth
palm	VB	1	01210737	touch, lift, or hold with the hands; "Don't handle the merchandise"
palpate	VB	1	01210352	examine (a body part) by palpation; "The nurse palpated the patient's stomach"; "The runner felt her pulse"
shufti	NN	1	00985921	a quick look around (originally military slang); "take a shufti while you're out there"
stage	NN	1	15290337	any distinct time period in a sequence of events; "we are in a transitional stage in which many former ideas must be revised or rejected"
mass hysteria	NN	1	14392143	a condition in which a large group of people exhibit the same state of violent mental agitation
water starwort	NN	1	12693865	any of several aquatic plants having a star-shaped rosette of floating leaves; America, Europe and Asia
george ii	NN	1	10995115	King of Great Britain and Elector of Hanover from 1727 to 1760 (1683-1760)
gatekeeper	NN	1	10122128	someone who controls access to something; "there are too many gatekeepers between the field officers and the chief"
oratory	NN	1	07241205	addressing an audience formally (usually a long and rhetorical address and often pompous); "he loved the sound of his own oratory"
touch	VB	1	01206218	make physical contact with, come in contact with; "Touch the stone for good luck"; "She never touched her husband"
thick	JJ	1	02410393	not thin; of a specific thickness or of relatively great extent from one surface to the opposite usually in the smallest of the three solid dimensions; "an inch thick"; "a thick board"; "a thick sandwich"; "spread a thick layer of butter"; "thick coating of dust"; "thick warm blankets"
cheerleader	NN	1	09913593	an enthusiastic and vocal supporter; "he has become a cheerleader for therapeutic cloning"
drawer	NN	1	03233905	a boxlike container in a piece of furniture; made so as to slide in and out
feed upon	VB	1	01203234	be sustained by; "He fed on the great ideas of her mentor"
swallow	VB	1	01201856	pass through the esophagus as part of eating or drinking; "Swallow the raw fish--it won't kill you!"
exhortation	NN	1	07139700	a communication intended to urge or persuade the recipients to take some action
chaw	VB	1	01201574	chew without swallowing; "chaw tobacco"
ornithologist	NN	1	10384214	a zoologist who studies birds
social reformer	NN	1	10515194	a disputant who advocates reform
talk	VB	1	00962447	exchange thoughts; talk with; "We often talk business"; "Actions talk louder than words"
sex-linked disorder	NN	1	14565696	any disease or abnormality that is determined by the sex hormones; "hemophilia is determined by a gene defect on an X chromosome"
purchase order	NN	1	06529219	a commercial document used to request someone to supply something in return for payment and providing specifications and quantities; "IBM received an order for a hundred computers"
smoke	VB	1	01198101	inhale and exhale smoke from cigarettes, cigars, pipes; "We never smoked marijuana"; "Do you smoke?"
teetotal	VB	1	01196364	practice teetotalism and abstain from the consumption of alcoholic beverages
ranunculus lingua	NN	1	11722036	semiaquatic European crowfoot with leaves shaped like spears
content	VB	1	01194238	satisfy in a limited way; "He contented himself with one glass of beer per day"
occupancy rate	NN	1	13818551	the percentage of all rental units (as in hotels) are occupied or rented at a given time
spew out	VB	1	00077071	eject or send out in large quantities, also metaphorical; "the volcano spews out molten rocks every day"; "The editors of the paper spew out hostile articles about the Presidential candidate"
revel	VB	1	01190948	take delight in; "he delights in his granddaughter"
wine	VB	1	01190840	drink wine
wonderland	NN	1	09480699	a place or scene of great or strange beauty or wonder
flowering plant	NN	1	11665372	plants having seeds in a closed ovary
genus dermochelys	NN	1	01665372	type genus of the Dermochelyidae: leatherback turtles
sprawler	NN	1	10640968	a person who sprawls; "he is such a sprawler he needs a bed to himself"
fast	VB	1	01189604	abstain from certain foods, as for religious or medical reasons; "Catholics sometimes fast during Lent"
ethane	NN	1	14850826	a colorless odorless alkane gas used as fuel
fraulein	NN	1	06340838	a German courtesy title or form of address for an unmarried woman
cairene	NN	1	09886807	a native or inhabitant of Cairo
tissue paper	NN	1	15074962	a soft thin (usually translucent) paper
genus anopheles	NN	1	02201252	malaria mosquitoes; distinguished by the adult's head-downward stance and absence of breathing tubes in the larvae
wean	VB	1	01186958	gradually deprive (infants and young mammals) of mother's milk; "she weaned her baby when he was 3 months old and started him on powdered milk"; "The kitten was weaned and fed by its owner with a bottle"
wet-nurse	VB	1	01186428	give suck to; "The wetnurse suckled the infant"; "You cannot nurse your baby in public in some places"
fridge	NN	1	03273913	a refrigerator in which the coolant is pumped around by an electric motor
amoebiosis	NN	1	14175165	infection by a disease-causing ameba
lunch	VB	1	01185304	take the midday meal; "At what time are you lunching?"
press cutting	NN	1	06612649	an excerpt cut from a newspaper or magazine; "he searched through piles of letters and clippings"
serve well	VB	1	02670578	promote, benefit, or be useful or beneficial to; "Art serves commerce"; "Their interests are served"; "The lake serves recreation"; "The President's wisdom has served the country well"
rape	NN	1	11879722	Eurasian plant cultivated for its seed and as a forage crop
pander	VB	1	01182293	yield (to); give satisfaction to
moulting	NN	1	13516842	periodic shedding of the cuticle in arthropods or the outer skin in reptiles
genus pyrola	NN	1	12255934	short-stemmed perennial herbs of cool or temperate regions: wintergreen; shinleaf
order eubacteriales	NN	1	01356086	one of two usually recognized orders of true bacteria; Gram-positive spherical or rod-shaped forms; some are motile; in some classifications considered an order of Schizomycetes
swill	VB	1	01178220	feed pigs
richea	NN	1	12254478	evergreen trees or shrubs of mountains of Australia and Tasmania
deny	VB	1	00816556	declare untrue; contradict; "He denied the allegations"; "She denied that she had taken money"
people's republic of bangladesh	NN	1	08848731	a Muslim republic in southern Asia bordered by India to the north and west and east and the Bay of Bengal to the south; formerly part of India and then part of Pakistan; it achieved independence in 1971
bermudas	NN	1	08710678	a group of islands in the Atlantic off the Carolina coast; British colony; a popular resort
genus allium	NN	1	12431128	large genus of perennial and biennial pungent bulbous plants: garlic; leek; onion; chive; sometimes placed in family Alliaceae as the type genus
citron	NN	1	07750449	large lemonlike fruit with thick aromatic rind; usually preserved
chomp	VB	1	01174973	chew noisily; "The boy chomped his sandwich"
